phase_num,drug_success_rate,drug_n_uses,disease_success_rate,disease_n_uses,is_rare,success
1.0,0.015873015873015872,63,0.0,6,0,0
1.0,0.21212121212121213,99,0.0,6,0,0
1.0,0.1323529411764706,68,0.0,6,0,0
3.0,0.047619047619047616,63,0.0,36,0,0
2.0,0.06896551724137931,29,0.0,13,0,0
1.0,0.015873015873015872,63,0.0,21,0,0
1.0,0.21212121212121213,99,0.0,21,0,0
1.0,0.6666666666666666,3,0.0,21,0,0
2.0,0.02631578947368421,76,0.0,3,1,0
2.0,0.8130841121495327,107,0.0,3,1,0
2.0,0.0,34,0.0,3,1,0
2.0,0.0,34,0.22388059701492538,67,0,0
2.0,0.25,4,0.0,1,1,0
2.5,0.3076923076923077,26,0.0,1,1,0
2.5,0.3076923076923077,26,0.6666666666666666,3,1,0
2.0,0.03937007874015748,127,0.1,10,0,0
2.0,0.1875,48,0.1,10,0,0
2.0,0.02531645569620253,79,0.1,10,0,0
2.0,0.06896551724137931,29,0.1,10,0,0
2.0,0.21212121212121213,99,0.1,10,0,0
2.0,0.013605442176870748,147,0.0,16,0,0
2.0,0.013605442176870748,147,0.0,9,0,0
1.0,0.02631578947368421,76,0.5142857142857142,35,0,0
1.0,0.017543859649122806,57,0.5142857142857142,35,0,0
1.0,0.015873015873015872,63,0.5142857142857142,35,0,0
1.0,0.03333333333333333,30,0.5142857142857142,35,0,0
1.0,0.0,2,0.5142857142857142,35,0,0
0.0,0.05172413793103448,58,0.8181818181818182,11,0,0
0.0,0.08333333333333333,60,0.8181818181818182,11,0,0
3.0,0.8130841121495327,107,0.0,3,1,0
3.0,0.0,34,0.0,3,1,0
2.0,0.2857142857142857,14,0.0,3,1,0
2.0,0.08695652173913043,23,0.0,17,0,0
2.0,0.08333333333333333,96,0.0,22,0,0
2.0,0.017543859649122806,57,0.0,22,0,0
2.0,0.0875,80,0.0,22,0,0
2.0,0.02531645569620253,79,0.0,22,0,0
2.0,0.0847457627118644,59,0.0,22,0,0
2.0,0.08333333333333333,96,0.0,26,0,0
2.0,0.017543859649122806,57,0.0,26,0,0
2.0,0.0875,80,0.0,26,0,0
2.0,0.02531645569620253,79,0.0,26,0,0
2.0,0.0847457627118644,59,0.0,26,0,0
2.0,0.08333333333333333,96,0.0,31,0,0
2.0,0.017543859649122806,57,0.0,31,0,0
2.0,0.0875,80,0.0,31,0,0
2.0,0.02531645569620253,79,0.0,31,0,0
2.0,0.0847457627118644,59,0.0,31,0,0
2.0,0.08333333333333333,96,0.0,8,0,0
2.0,0.017543859649122806,57,0.0,8,0,0
2.0,0.0875,80,0.0,8,0,0
2.0,0.02531645569620253,79,0.0,8,0,0
2.0,0.0847457627118644,59,0.0,8,0,0
2.0,0.08333333333333333,96,0.0,13,0,0
2.0,0.017543859649122806,57,0.0,13,0,0
2.0,0.0875,80,0.0,13,0,0
2.0,0.02531645569620253,79,0.0,13,0,0
2.0,0.0847457627118644,59,0.0,13,0,0
2.0,0.08333333333333333,96,0.0,8,0,0
2.0,0.017543859649122806,57,0.0,8,0,0
2.0,0.0875,80,0.0,8,0,0
2.0,0.02531645569620253,79,0.0,8,0,0
2.0,0.0847457627118644,59,0.0,8,0,0
2.0,0.08333333333333333,96,0.0,13,0,0
2.0,0.017543859649122806,57,0.0,13,0,0
2.0,0.0875,80,0.0,13,0,0
2.0,0.02531645569620253,79,0.0,13,0,0
2.0,0.0847457627118644,59,0.0,13,0,0
2.5,0.0,3,0.0,112,0,0
2.0,0.925,40,0.125,8,0,0
2.0,0.0,2,0.125,8,0,0
3.0,0.4,10,0.0,1,1,0
3.0,0.4,10,0.0,1,1,0
3.0,0.10714285714285714,28,0.0,36,0,0
3.0,0.0,67,0.0,36,0,0
3.0,0.0,67,0.0,36,0,0
3.0,0.0,12,0.0,36,0,0
3.0,0.4,5,0.0,2,1,0
1.0,0.6666666666666666,3,0.0,23,0,0
2.0,0.18181818181818182,11,0.0,3,1,0
2.0,0.14285714285714285,7,0.0,3,1,0
2.0,0.14285714285714285,7,0.0,3,1,0
3.0,0.0,4,0.0,1,1,0
3.0,0.0,4,0.0,1,1,0
2.0,0.039603960396039604,101,0.0,3,1,0
2.0,0.10526315789473684,19,0.0,3,1,0
2.0,0.017543859649122806,57,0.0,3,1,0
2.0,0.015873015873015872,63,0.0,24,0,0
1.5,0.0,34,0.22388059701492538,67,0,0
1.0,0.02531645569620253,79,0.0,9,0,0
1.0,0.05172413793103448,58,0.0,9,0,0
1.0,0.08333333333333333,60,0.0,9,0,0
1.0,0.125,8,0.13793103448275862,29,0,0
2.0,0.25,4,0.0,1,1,0
1.5,0.3333333333333333,21,0.0,2,1,0
1.5,0.14285714285714285,7,0.0,2,1,0
3.0,0.975,40,0.2222222222222222,9,0,0
3.0,0.75,4,0.0,1,1,0
1.5,0.039603960396039604,101,0.0,5,0,0
1.5,0.04081632653061224,49,0.0,5,0,0
1.5,0.013605442176870748,147,0.0,5,0,0
1.5,0.03636363636363636,55,0.0,5,0,0
1.0,0.14285714285714285,7,0.0,1,1,0
3.0,0.2857142857142857,14,0.0,1,1,0
3.0,0.2857142857142857,14,0.5,4,0,0
3.0,0.2857142857142857,14,0.0,1,1,0
3.0,0.013605442176870748,147,0.0,9,0,0
3.0,0.047619047619047616,63,0.0,36,0,0
3.0,0.6666666666666666,3,0.0,36,0,0
3.0,0.75,4,0.0,36,0,0
2.5,0.3333333333333333,3,0.6176470588235294,34,0,0
2.0,0.75,64,0.3333333333333333,3,1,0
2.0,0.75,64,0.0,1,1,0
3.0,0.08333333333333333,96,0.057971014492753624,69,0,0
1.0,0.02531645569620253,79,0.0,19,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,27,0,0
1.5,0.3181818181818182,22,0.0,27,0,0
1.5,0.017543859649122806,57,0.0,27,0,0
1.5,0.09375,32,0.0,27,0,0
1.5,0.0,26,0.0,27,0,0
1.5,0.10714285714285714,28,0.0,24,0,0
1.5,0.3181818181818182,22,0.0,24,0,0
1.5,0.017543859649122806,57,0.0,24,0,0
1.5,0.09375,32,0.0,24,0,0
1.5,0.0,26,0.0,24,0,0
1.5,0.10714285714285714,28,0.0,24,0,0
1.5,0.3181818181818182,22,0.0,24,0,0
1.5,0.017543859649122806,57,0.0,24,0,0
1.5,0.09375,32,0.0,24,0,0
1.5,0.0,26,0.0,24,0,0
1.5,0.10714285714285714,28,0.0,24,0,0
1.5,0.3181818181818182,22,0.0,24,0,0
1.5,0.017543859649122806,57,0.0,24,0,0
1.5,0.09375,32,0.0,24,0,0
1.5,0.0,26,0.0,24,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,12,0,0
1.5,0.3181818181818182,22,0.0,12,0,0
1.5,0.017543859649122806,57,0.0,12,0,0
1.5,0.09375,32,0.0,12,0,0
1.5,0.0,26,0.0,12,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,13,0,0
1.5,0.3181818181818182,22,0.0,13,0,0
1.5,0.017543859649122806,57,0.0,13,0,0
1.5,0.09375,32,0.0,13,0,0
1.5,0.0,26,0.0,13,0,0
1.5,0.10714285714285714,28,0.0,24,0,0
1.5,0.3181818181818182,22,0.0,24,0,0
1.5,0.017543859649122806,57,0.0,24,0,0
1.5,0.09375,32,0.0,24,0,0
1.5,0.0,26,0.0,24,0,0
2.5,0.5714285714285714,7,0.0,1,1,0
3.0,0.5454545454545454,11,0.0,6,0,0
3.0,0.3333333333333333,27,0.0,6,0,0
3.0,0.1111111111111111,18,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,5,0,0
1.0,0.05172413793103448,58,0.0,5,0,0
1.0,0.08333333333333333,60,0.0,5,0,0
1.0,0.044444444444444446,45,0.0,5,0,0
1.0,0.05172413793103448,58,0.0,5,0,0
1.0,0.08333333333333333,60,0.0,5,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.044444444444444446,45,0.0,5,0,0
1.0,0.05172413793103448,58,0.0,5,0,0
1.0,0.08333333333333333,60,0.0,5,0,0
1.5,0.0,12,0.0,4,0,0
1.5,0.0,9,0.0,4,0,0
2.0,0.375,8,0.0,8,0,0
2.0,0.3333333333333333,27,0.0,8,0,0
2.0,0.7878787878787878,33,0.0,8,0,0
2.0,0.65,20,0.0,8,0,0
2.0,0.09090909090909091,11,0.0,3,1,0
2.0,0.125,16,0.0,3,1,0
2.0,0.0,85,0.0,3,1,0
2.0,0.08333333333333333,12,0.08333333333333333,12,0,0
2.0,0.1323529411764706,68,0.08333333333333333,12,0,0
2.0,0.058823529411764705,17,0.0,4,0,0
2.0,0.058823529411764705,17,0.14285714285714285,7,0,0
2.0,0.058823529411764705,17,0.0,17,0,0
2.0,0.6,10,0.0,13,0,0
2.5,0.10714285714285714,28,0.0,1,1,0
3.0,0.125,8,0.0,2,1,0
3.0,0.25,4,0.0,2,1,0
2.0,0.4,5,0.42857142857142855,7,0,0
2.0,0.4,5,0.0,5,0,0
1.0,0.05172413793103448,58,0.0,23,0,0
1.0,0.08333333333333333,60,0.0,23,0,0
1.0,0.2,5,0.0,23,0,0
1.0,0.05172413793103448,58,0.0,12,0,0
1.0,0.08333333333333333,60,0.0,12,0,0
1.0,0.2,5,0.0,12,0,0
1.0,0.05172413793103448,58,0.0,24,0,0
1.0,0.08333333333333333,60,0.0,24,0,0
1.0,0.2,5,0.0,24,0,0
1.0,0.05172413793103448,58,0.0,43,0,0
1.0,0.08333333333333333,60,0.0,43,0,0
1.0,0.2,5,0.0,43,0,0
1.5,0.38461538461538464,26,0.0,11,0,0
1.0,0.03571428571428571,28,0.0,4,0,0
1.0,0.03571428571428571,28,0.0,4,0,0
1.0,0.03571428571428571,28,0.0,5,0,0
1.0,0.03571428571428571,28,0.0,5,0,0
1.0,0.03571428571428571,28,0.0,5,0,0
1.0,0.03571428571428571,28,0.0,2,1,0
2.0,0.1875,32,0.0,10,0,0
2.0,0.0,9,0.0,10,0,0
2.0,0.0,1,0.0,2,1,0
2.0,0.6,5,0.22388059701492538,67,0,0
2.0,0.0,34,0.22388059701492538,67,0,0
2.0,0.2222222222222222,9,0.5,6,0,0
1.5,0.125,16,0.6896551724137931,29,0,0
1.5,0.0,85,0.6896551724137931,29,0,0
1.5,0.125,16,0.5142857142857142,35,0,0
1.5,0.0,85,0.5142857142857142,35,0,0
2.0,0.02631578947368421,76,0.0,1,1,0
3.0,0.5,2,0.125,8,0,0
2.0,0.02531645569620253,79,0.057971014492753624,69,0,0
2.0,0.02531645569620253,79,0.0,2,1,0
2.0,0.4,5,0.0,13,0,0
2.0,0.5,2,0.0,13,0,0
3.0,0.75,4,0.5,6,0,0
3.0,0.75,4,0.6153846153846154,13,0,0
2.0,0.5,4,0.0,112,0,0
2.0,0.02631578947368421,76,0.0,16,0,0
2.0,0.02631578947368421,76,0.0,19,0,0
2.0,0.02631578947368421,76,0.0,19,0,0
2.0,0.02631578947368421,76,0.0,16,0,0
2.0,0.02631578947368421,76,0.0,14,0,0
3.0,0.5,6,0.0,1,1,0
2.0,0.02666666666666667,75,0.0,1,1,0
2.0,0.14285714285714285,7,0.14285714285714285,7,0,0
2.0,0.06896551724137931,29,0.14285714285714285,7,0,0
2.0,0.14285714285714285,7,0.14285714285714285,7,0,0
2.0,0.08333333333333333,96,0.057971014492753624,69,0,0
2.0,0.14285714285714285,35,0.057971014492753624,69,0,0
2.0,0.02531645569620253,79,0.057971014492753624,69,0,0
2.0,0.0847457627118644,59,0.057971014492753624,69,0,0
1.0,0.3333333333333333,21,0.5,2,1,0
1.0,0.3333333333333333,21,0.0,3,1,0
2.0,0.7142857142857143,14,0.0,4,0,0
2.0,0.5,10,0.0,4,0,0
2.0,0.0,3,0.0,4,0,0
2.0,0.0,5,0.0,4,0,0
2.0,0.3333333333333333,3,0.0,7,0,0
2.0,0.3333333333333333,6,0.0,4,0,0
2.0,0.0,12,0.0,4,0,0
2.0,0.125,8,0.0,4,0,0
2.0,0.3333333333333333,6,0.0,9,0,0
2.0,0.0,12,0.0,9,0,0
2.0,0.125,8,0.0,9,0,0
2.0,0.5454545454545454,11,0.5217391304347826,23,0,0
2.0,0.6666666666666666,3,0.5217391304347826,23,0,0
2.0,0.1111111111111111,18,0.5217391304347826,23,0,0
3.0,0.4,5,0.0,1,1,0
1.5,0.039603960396039604,101,0.3333333333333333,3,1,0
1.5,0.1875,32,0.3333333333333333,3,1,0
2.0,0.04081632653061224,49,0.0,112,0,0
2.0,0.03636363636363636,55,0.0,112,0,0
2.0,0.75,8,0.2222222222222222,9,0,0
1.0,0.0,67,0.0,36,0,0
1.0,0.0,67,0.0,36,0,0
1.0,0.0,12,0.0,36,0,0
2.0,0.18181818181818182,11,0.0,13,0,0
2.0,0.5,2,0.0,13,0,0
1.0,0.013605442176870748,147,0.04878048780487805,82,0,0
1.0,0.017543859649122806,57,0.04878048780487805,82,0,0
2.0,0.031914893617021274,94,0.0,10,0,0
2.0,0.04081632653061224,49,0.0,10,0,0
2.0,0.03636363636363636,55,0.0,10,0,0
2.0,0.031914893617021274,94,0.0,13,0,0
2.0,0.04081632653061224,49,0.0,13,0,0
2.0,0.03636363636363636,55,0.0,13,0,0
2.0,0.031914893617021274,94,0.0,13,0,0
2.0,0.04081632653061224,49,0.0,13,0,0
2.0,0.03636363636363636,55,0.0,13,0,0
2.0,0.031914893617021274,94,0.0,10,0,0
2.0,0.04081632653061224,49,0.0,10,0,0
2.0,0.03636363636363636,55,0.0,10,0,0
2.0,0.031914893617021274,94,0.0,19,0,0
2.0,0.04081632653061224,49,0.0,19,0,0
2.0,0.03636363636363636,55,0.0,19,0,0
2.0,0.031914893617021274,94,0.0,10,0,0
2.0,0.04081632653061224,49,0.0,10,0,0
2.0,0.03636363636363636,55,0.0,10,0,0
2.0,0.031914893617021274,94,0.0,19,0,0
2.0,0.04081632653061224,49,0.0,19,0,0
2.0,0.03636363636363636,55,0.0,19,0,0
2.0,0.031914893617021274,94,0.23076923076923078,13,0,0
2.0,0.04081632653061224,49,0.23076923076923078,13,0,0
2.0,0.03636363636363636,55,0.23076923076923078,13,0,0
2.0,0.031914893617021274,94,0.0,6,0,0
2.0,0.04081632653061224,49,0.0,6,0,0
2.0,0.03636363636363636,55,0.0,6,0,0
2.0,0.031914893617021274,94,0.0,14,0,0
2.0,0.04081632653061224,49,0.0,14,0,0
2.0,0.03636363636363636,55,0.0,14,0,0
2.0,0.031914893617021274,94,0.0,16,0,0
2.0,0.04081632653061224,49,0.0,16,0,0
2.0,0.03636363636363636,55,0.0,16,0,0
2.0,0.031914893617021274,94,0.0,12,0,0
2.0,0.04081632653061224,49,0.0,12,0,0
2.0,0.03636363636363636,55,0.0,12,0,0
2.0,0.031914893617021274,94,0.0,12,0,0
2.0,0.04081632653061224,49,0.0,12,0,0
2.0,0.03636363636363636,55,0.0,12,0,0
2.0,0.031914893617021274,94,0.0,19,0,0
2.0,0.04081632653061224,49,0.0,19,0,0
2.0,0.03636363636363636,55,0.0,19,0,0
2.0,0.031914893617021274,94,0.0,19,0,0
2.0,0.04081632653061224,49,0.0,19,0,0
2.0,0.03636363636363636,55,0.0,19,0,0
2.0,0.031914893617021274,94,0.0,16,0,0
2.0,0.04081632653061224,49,0.0,16,0,0
2.0,0.03636363636363636,55,0.0,16,0,0
2.0,0.031914893617021274,94,0.0,14,0,0
2.0,0.04081632653061224,49,0.0,14,0,0
2.0,0.03636363636363636,55,0.0,14,0,0
2.0,0.031914893617021274,94,0.0,15,0,0
2.0,0.04081632653061224,49,0.0,15,0,0
2.0,0.03636363636363636,55,0.0,15,0,0
2.0,0.031914893617021274,94,0.0,12,0,0
2.0,0.04081632653061224,49,0.0,12,0,0
2.0,0.03636363636363636,55,0.0,12,0,0
2.0,0.031914893617021274,94,0.0,22,0,0
2.0,0.04081632653061224,49,0.0,22,0,0
2.0,0.03636363636363636,55,0.0,22,0,0
2.0,0.031914893617021274,94,0.0,17,0,0
2.0,0.04081632653061224,49,0.0,17,0,0
2.0,0.03636363636363636,55,0.0,17,0,0
2.0,0.031914893617021274,94,0.0,11,0,0
2.0,0.04081632653061224,49,0.0,11,0,0
2.0,0.03636363636363636,55,0.0,11,0,0
2.0,0.031914893617021274,94,0.0,10,0,0
2.0,0.04081632653061224,49,0.0,10,0,0
2.0,0.03636363636363636,55,0.0,10,0,0
2.0,0.031914893617021274,94,0.0,18,0,0
2.0,0.04081632653061224,49,0.0,18,0,0
2.0,0.03636363636363636,55,0.0,18,0,0
2.0,0.031914893617021274,94,0.0,11,0,0
2.0,0.04081632653061224,49,0.0,11,0,0
2.0,0.03636363636363636,55,0.0,11,0,0
2.0,0.031914893617021274,94,0.0,14,0,0
2.0,0.04081632653061224,49,0.0,14,0,0
2.0,0.03636363636363636,55,0.0,14,0,0
2.0,0.031914893617021274,94,0.0,11,0,0
2.0,0.04081632653061224,49,0.0,11,0,0
2.0,0.03636363636363636,55,0.0,11,0,0
2.0,0.031914893617021274,94,0.0,12,0,0
2.0,0.04081632653061224,49,0.0,12,0,0
2.0,0.03636363636363636,55,0.0,12,0,0
2.0,0.031914893617021274,94,0.0,12,0,0
2.0,0.04081632653061224,49,0.0,12,0,0
2.0,0.03636363636363636,55,0.0,12,0,0
2.0,0.031914893617021274,94,0.0,12,0,0
2.0,0.04081632653061224,49,0.0,12,0,0
2.0,0.03636363636363636,55,0.0,12,0,0
2.0,0.031914893617021274,94,0.0,13,0,0
2.0,0.04081632653061224,49,0.0,13,0,0
2.0,0.03636363636363636,55,0.0,13,0,0
2.0,0.2222222222222222,9,0.0,2,1,0
2.0,0.2222222222222222,9,0.0,1,1,0
2.5,0.8636363636363636,110,0.0,5,0,0
2.5,0.7865168539325843,89,0.0,5,0,0
2.5,0.0,7,0.0,5,0,0
2.5,0.0,38,0.0,5,0,0
2.5,0.0,38,0.0,5,0,0
2.0,0.5,14,0.9285714285714286,14,0,0
1.0,0.14285714285714285,7,0.0,1,1,0
1.0,0.14285714285714285,7,0.0,1,1,0
2.0,0.08333333333333333,96,0.0,17,0,0
2.0,0.08333333333333333,96,0.5,2,1,0
2.0,0.5,6,0.0,2,1,0
2.0,0.5,2,0.0,2,1,0
1.0,0.013605442176870748,147,0.0,23,0,0
1.0,0.017543859649122806,57,0.0,23,0,0
1.0,0.0,6,0.0,23,0,0
1.0,0.013605442176870748,147,0.0,4,0,0
1.0,0.017543859649122806,57,0.0,4,0,0
1.0,0.0,6,0.0,4,0,0
1.0,0.013605442176870748,147,0.0,12,0,0
1.0,0.017543859649122806,57,0.0,12,0,0
1.0,0.0,6,0.0,12,0,0
2.0,0.0,1,0.0,2,1,0
2.0,0.625,8,0.0,2,1,0
2.0,0.125,16,0.25,4,0,0
1.5,0.08333333333333333,96,0.25,4,0,0
1.5,0.015873015873015872,63,0.25,4,0,0
2.0,0.125,8,0.0,4,0,0
2.0,0.125,8,0.0,10,0,0
2.0,0.125,8,0.0,9,0,0
2.0,0.7142857142857143,7,0.3333333333333333,3,1,0
1.5,0.015873015873015872,63,0.0,7,0,0
1.5,0.1323529411764706,68,0.0,7,0,0
1.5,0.0,9,0.0,7,0,0
1.5,0.015873015873015872,63,0.0,5,0,0
1.5,0.1323529411764706,68,0.0,5,0,0
1.5,0.0,9,0.0,5,0,0
2.0,0.9591836734693877,49,0.0,7,0,0
1.0,0.5833333333333334,12,0.0,3,1,0
1.0,0.5833333333333334,12,0.0,43,0,0
1.5,0.2,15,0.0,4,0,0
1.5,0.015873015873015872,63,0.0,4,0,0
2.0,0.017543859649122806,57,0.0,1,1,0
1.0,0.03937007874015748,127,0.0,17,0,0
1.0,0.6666666666666666,6,0.0,17,0,0
3.0,0.8333333333333334,6,0.0,2,1,0
3.0,0.2857142857142857,14,0.0,2,1,0
2.0,0.25,4,0.875,8,0,0
2.0,0.21212121212121213,99,0.0,2,1,0
1.5,0.75,8,0.0,3,1,0
1.5,0.75,8,0.0,1,1,0
2.0,0.3076923076923077,13,0.6666666666666666,3,1,0
2.0,0.4,5,0.0,8,0,0
2.0,0.5,2,0.0,8,0,0
2.0,0.5,4,0.0,8,0,0
2.0,0.047619047619047616,63,0.0,3,1,0
2.0,0.05172413793103448,58,0.0,3,1,0
2.0,0.08333333333333333,60,0.0,3,1,0
1.0,0.21212121212121213,99,0.0,23,0,0
2.0,0.8,10,0.0,4,0,0
2.0,0.5,2,0.0,4,0,0
1.0,0.8333333333333334,6,0.0,1,1,0
2.0,0.6666666666666666,3,0.3333333333333333,3,1,0
3.0,0.3333333333333333,9,0.85,20,0,0
2.0,0.03571428571428571,28,0.45454545454545453,11,0,0
2.0,0.0,3,0.6206896551724138,29,0,0
2.0,0.03571428571428571,28,0.22388059701492538,67,0,0
2.0,0.0,1,0.22388059701492538,67,0,0
2.5,0.0,5,0.3333333333333333,9,0,0
3.0,0.5,22,0.918918918918919,37,0,0
1.5,0.02631578947368421,76,0.057971014492753624,69,0,0
1.0,0.2,5,0.0,23,0,0
1.0,0.2,5,0.22388059701492538,67,0,0
1.0,0.0,85,0.375,24,0,0
2.0,0.5909090909090909,22,0.3333333333333333,6,0,0
2.0,0.05172413793103448,58,0.0,4,0,0
2.0,0.0,12,0.0,4,0,0
2.0,0.0,9,0.0,4,0,0
2.0,0.08333333333333333,60,0.0,4,0,0
2.0,0.05172413793103448,58,0.0,15,0,0
2.0,0.0,12,0.0,15,0,0
2.0,0.0,9,0.0,15,0,0
2.0,0.08333333333333333,60,0.0,15,0,0
2.0,0.08333333333333333,96,0.0,15,0,0
2.0,0.3181818181818182,22,0.0,8,0,0
2.0,0.4,5,0.0,8,0,0
2.0,0.5,2,0.0,8,0,0
2.0,0.0,1,0.0,8,0,0
1.5,0.02531645569620253,79,0.13793103448275862,29,0,0
1.5,0.14285714285714285,14,0.13793103448275862,29,0,0
1.5,0.06896551724137931,29,0.13793103448275862,29,0,0
2.0,0.08333333333333333,96,0.0,22,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,27,0,0
2.0,0.3076923076923077,26,0.0,24,0,0
2.0,0.3076923076923077,26,0.0,24,0,0
2.0,0.3076923076923077,26,0.0,24,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,17,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
2.0,0.3076923076923077,26,0.0,13,0,0
3.0,0.5555555555555556,9,0.3333333333333333,9,0,0
3.0,0.5555555555555556,9,0.0,1,1,0
2.0,0.045454545454545456,22,0.0,112,0,0
2.0,0.3870967741935484,31,0.0,112,0,0
2.0,0.047619047619047616,63,0.0,112,0,0
2.0,0.125,16,0.0,112,0,0
2.0,0.0,85,0.0,112,0,0
2.0,0.0,24,0.0,112,0,0
2.0,0.03937007874015748,127,0.0,15,0,0
2.0,0.4090909090909091,22,0.0,15,0,0
2.0,0.03571428571428571,28,0.22388059701492538,67,0,0
1.0,0.2,5,0.0,3,1,0
2.0,0.7142857142857143,14,0.3870967741935484,31,0,0
2.0,0.5,10,0.3870967741935484,31,0,0
2.0,0.0,3,0.3870967741935484,31,0,0
2.0,0.0,5,0.3870967741935484,31,0,0
1.0,0.044444444444444446,45,0.0,23,0,0
1.0,0.044444444444444446,45,0.0,24,0,0
0.0,0.058823529411764705,17,0.22388059701492538,67,0,0
2.0,0.5833333333333334,12,0.0,4,0,0
3.0,0.8,5,0.3333333333333333,3,1,0
3.0,0.75,4,0.3333333333333333,3,1,0
2.0,0.18181818181818182,11,0.0,1,1,0
2.0,0.18181818181818182,11,0.0,1,1,0
1.0,0.05172413793103448,58,0.0,2,1,0
1.0,0.08333333333333333,60,0.0,2,1,0
1.0,0.05172413793103448,58,0.0,6,0,0
1.0,0.08333333333333333,60,0.0,6,0,0
1.0,0.05172413793103448,58,0.0,4,0,0
1.0,0.08333333333333333,60,0.0,4,0,0
1.0,0.05172413793103448,58,0.0,20,0,0
1.0,0.08333333333333333,60,0.0,20,0,0
1.0,0.05172413793103448,58,0.0,43,0,0
1.0,0.08333333333333333,60,0.0,43,0,0
3.0,0.18181818181818182,11,0.0,3,1,0
3.0,0.8130841121495327,107,0.0,3,1,0
3.0,0.0,34,0.0,3,1,0
3.0,0.18181818181818182,11,0.0,3,1,0
3.0,0.8130841121495327,107,0.0,3,1,0
3.0,0.0,34,0.0,3,1,0
3.0,0.18181818181818182,11,0.0,3,1,0
3.0,0.8130841121495327,107,0.0,3,1,0
3.0,0.0,34,0.0,3,1,0
3.0,0.18181818181818182,11,0.0,3,1,0
3.0,0.8130841121495327,107,0.0,3,1,0
3.0,0.0,34,0.0,3,1,0
3.0,0.18181818181818182,11,0.0,3,1,0
3.0,0.8130841121495327,107,0.0,3,1,0
3.0,0.0,34,0.0,3,1,0
3.0,0.25,4,0.6111111111111112,18,0,0
2.0,0.031914893617021274,94,0.0,13,0,0
2.0,0.03937007874015748,127,0.0,13,0,0
2.0,0.1875,48,0.0,13,0,0
2.0,0.21212121212121213,99,0.0,13,0,0
2.0,0.031914893617021274,94,0.0,13,0,0
2.0,0.03937007874015748,127,0.0,13,0,0
